Latitude,Longitude,Altitude,DateTime,Image Index
-18.4406232,-45.3135447,760.738,2021:10:29 13:29:58, _Campo2021-10-TM_0004SET_000_IMG_0152
-18.4405984,-45.3134447,760.596,2021:10:29 13:29:59, _Campo2021-10-TM_0004SET_000_IMG_0153
-18.4405737,-45.3133447,760.42,2021:10:29 13:30:00, _Campo2021-10-TM_0004SET_000_IMG_0154
-18.4405444,-45.3132246,760.256,2021:10:29 13:30:01, _Campo2021-10-TM_0004SET_000_IMG_0155
-18.4405157,-45.3131048,760.295,2021:10:29 13:30:02, _Campo2021-10-TM_0004SET_000_IMG_0156
-18.4404819,-45.3129645,760.27,2021:10:29 13:30:04, _Campo2021-10-TM_0004SET_000_IMG_0157
-18.4404531,-45.3128441,760.124,2021:10:29 13:30:05, _Campo2021-10-TM_0004SET_000_IMG_0158
-18.440429,-45.3127437,759.979,2021:10:29 13:30:06, _Campo2021-10-TM_0004SET_000_IMG_0159
-18.4403943,-45.312604,760.047,2021:10:29 13:30:08, _Campo2021-10-TM_0004SET_000_IMG_0160
-18.4403537,-45.3124444,760.038,2021:10:29 13:30:09, _Campo2021-10-TM_0004SET_000_IMG_0161
-18.4403281,-45.3123446,759.831,2021:10:29 13:30:10, _Campo2021-10-TM_0004SET_000_IMG_0162
-18.4402921,-45.3122044,759.447,2021:10:29 13:30:12, _Campo2021-10-TM_0004SET_000_IMG_0163
-18.4402505,-45.3120439,759.015,2021:10:29 13:30:13, _Campo2021-10-TM_0004SET_000_IMG_0164
-18.4402191,-45.3119238,758.741,2021:10:29 13:30:14, _Campo2021-10-TM_0004SET_000_IMG_0165
-18.4401878,-45.3118034,758.351,2021:10:29 13:30:16, _Campo2021-10-TM_0004SET_000_IMG_0166
-18.440162,-45.3117033,758.243,2021:10:29 13:30:17, _Campo2021-10-TM_0004SET_000_IMG_0167
-18.4401269,-45.3115631,757.937,2021:10:29 13:30:18, _Campo2021-10-TM_0004SET_000_IMG_0168
-18.4400916,-45.3114229,757.821,2021:10:29 13:30:19, _Campo2021-10-TM_0004SET_000_IMG_0169
-18.4400611,-45.3113029,757.682,2021:10:29 13:30:21, _Campo2021-10-TM_0004SET_000_IMG_0170
-18.4400249,-45.3111629,757.577,2021:10:29 13:30:22, _Campo2021-10-TM_0004SET_000_IMG_0171
-18.439993,-45.3110439,757.638,2021:10:29 13:30:23, _Campo2021-10-TM_0004SET_000_IMG_0172
-18.4399573,-45.3109051,757.341,2021:10:29 13:30:25, _Campo2021-10-TM_0004SET_000_IMG_0173
-18.4399328,-45.3108056,756.951,2021:10:29 13:30:26, _Campo2021-10-TM_0004SET_000_IMG_0174
-18.4399034,-45.310686,756.667,2021:10:29 13:30:27, _Campo2021-10-TM_0004SET_000_IMG_0175
-18.4398635,-45.3105262,756.374,2021:10:29 13:30:28, _Campo2021-10-TM_0004SET_000_IMG_0176
-18.4398379,-45.3104262,756.181,2021:10:29 13:30:29, _Campo2021-10-TM_0004SET_000_IMG_0177
-18.4398012,-45.3102866,755.769,2021:10:29 13:30:31, _Campo2021-10-TM_0004SET_000_IMG_0178
-18.4397693,-45.3101671,755.617,2021:10:29 13:30:32, _Campo2021-10-TM_0004SET_000_IMG_0179
-18.4397434,-45.3100681,755.55,2021:10:29 13:30:33, _Campo2021-10-TM_0004SET_000_IMG_0180
-18.4397123,-45.3099498,755.675,2021:10:29 13:30:34, _Campo2021-10-TM_0004SET_000_IMG_0181
-18.4396297,-45.309634,755.463,2021:10:29 13:30:37, _Campo2021-10-TM_0004SET_000_IMG_0182
-18.4395847,-45.309455,755.183,2021:10:29 13:30:39, _Campo2021-10-TM_0004SET_000_IMG_0183
-18.4395446,-45.3092954,754.913,2021:10:29 13:30:41, _Campo2021-10-TM_0004SET_000_IMG_0184
-18.4395143,-45.3091761,754.756,2021:10:29 13:30:42, _Campo2021-10-TM_0004SET_000_IMG_0185
-18.4394836,-45.3090265,754.539,2021:10:29 13:30:44, _Campo2021-10-TM_0004SET_000_IMG_0186
-18.439484,-45.308964,754.217,2021:10:29 13:30:45, _Campo2021-10-TM_0004SET_000_IMG_0187
-18.4395605,-45.3088659,754.128,2021:10:29 13:30:47, _Campo2021-10-TM_0004SET_000_IMG_0188
-18.4396071,-45.3088406,753.981,2021:10:29 13:30:48, _Campo2021-10-TM_0004SET_000_IMG_0189
-18.4397687,-45.3087703,753.179,2021:10:29 13:30:50, _Campo2021-10-TM_0004SET_000_IMG_0190
-18.4399015,-45.3087174,752.711,2021:10:29 13:30:52, _Campo2021-10-TM_0004SET_000_IMG_0191
-18.4400213,-45.3086704,752.414,2021:10:29 13:30:53, _Campo2021-10-TM_0004SET_000_IMG_0192
-18.4401246,-45.3086305,752.297,2021:10:29 13:30:54, _Campo2021-10-TM_0004SET_000_IMG_0193
-18.4402273,-45.3085924,752.269,2021:10:29 13:30:55, _Campo2021-10-TM_0004SET_000_IMG_0194
-18.4403091,-45.3085638,752.058,2021:10:29 13:30:57, _Campo2021-10-TM_0004SET_000_IMG_0195
-18.4404008,-45.308537,752.184,2021:10:29 13:30:58, _Campo2021-10-TM_0004SET_000_IMG_0196
-18.4404484,-45.3085319,752.385,2021:10:29 13:30:59, _Campo2021-10-TM_0004SET_000_IMG_0197
-18.4404809,-45.308544,752.737,2021:10:29 13:31:00, _Campo2021-10-TM_0004SET_000_IMG_0198
-18.4405055,-45.3085799,753.32,2021:10:29 13:31:01, _Campo2021-10-TM_0004SET_000_IMG_0199
-18.4405247,-45.308631,753.853,2021:10:29 13:31:02, _Campo2021-10-TM_0004SET_001_IMG_0200
-18.4405443,-45.3086999,754.057,2021:10:29 13:31:04, _Campo2021-10-TM_0004SET_001_IMG_0201
-18.4405628,-45.3087693,754.042,2021:10:29 13:31:04, _Campo2021-10-TM_0004SET_001_IMG_0202
-18.4405877,-45.3088623,753.851,2021:10:29 13:31:06, _Campo2021-10-TM_0004SET_001_IMG_0203
-18.4406273,-45.3090108,753.723,2021:10:29 13:31:08, _Campo2021-10-TM_0004SET_001_IMG_0204
-18.4406859,-45.309236,753.363,2021:10:29 13:31:10, _Campo2021-10-TM_0004SET_001_IMG_0205
-18.4407461,-45.309472,752.4,2021:10:29 13:31:13, _Campo2021-10-TM_0004SET_001_IMG_0206
-18.4407649,-45.3095462,752.059,2021:10:29 13:31:14, _Campo2021-10-TM_0004SET_001_IMG_0207
-18.4407883,-45.3096401,751.924,2021:10:29 13:31:15, _Campo2021-10-TM_0004SET_001_IMG_0208
-18.4408115,-45.3097347,751.767,2021:10:29 13:31:16, _Campo2021-10-TM_0004SET_001_IMG_0209
-18.4408436,-45.3098677,751.45,2021:10:29 13:31:17, _Campo2021-10-TM_0004SET_001_IMG_0210
-18.440867,-45.3099636,751.221,2021:10:29 13:31:18, _Campo2021-10-TM_0004SET_001_IMG_0211
-18.4409002,-45.3100994,750.978,2021:10:29 13:31:19, _Campo2021-10-TM_0004SET_001_IMG_0212
-18.4409243,-45.3101971,750.973,2021:10:29 13:31:20, _Campo2021-10-TM_0004SET_001_IMG_0213
-18.4409632,-45.3103536,750.696,2021:10:29 13:31:22, _Campo2021-10-TM_0004SET_001_IMG_0214
-18.4409872,-45.310452,750.607,2021:10:29 13:31:23, _Campo2021-10-TM_0004SET_001_IMG_0215
-18.4410112,-45.3105512,750.616,2021:10:29 13:31:24, _Campo2021-10-TM_0004SET_001_IMG_0216
-18.4410658,-45.3107692,750.357,2021:10:29 13:31:25, _Campo2021-10-TM_0004SET_001_IMG_0217
-18.4410961,-45.3108881,750.249,2021:10:29 13:31:27, _Campo2021-10-TM_0004SET_001_IMG_0218
-18.441131,-45.311028,750.182,2021:10:29 13:31:29, _Campo2021-10-TM_0004SET_001_IMG_0219
-18.4411615,-45.3111487,750.098,2021:10:29 13:31:30, _Campo2021-10-TM_0004SET_001_IMG_0220
-18.4411821,-45.3112294,750.138,2021:10:29 13:31:31, _Campo2021-10-TM_0004SET_001_IMG_0221
-18.4412136,-45.3113504,750.153,2021:10:29 13:31:32, _Campo2021-10-TM_0004SET_001_IMG_0222
-18.4412496,-45.3114919,750.274,2021:10:29 13:31:33, _Campo2021-10-TM_0004SET_001_IMG_0223
-18.44128,-45.311613,750.399,2021:10:29 13:31:35, _Campo2021-10-TM_0004SET_001_IMG_0224
-18.4413048,-45.3117133,750.526,2021:10:29 13:31:36, _Campo2021-10-TM_0004SET_001_IMG_0225
-18.4413296,-45.3118138,750.57,2021:10:29 13:31:37, _Campo2021-10-TM_0004SET_001_IMG_0226
-18.4413545,-45.3119141,750.545,2021:10:29 13:31:38, _Campo2021-10-TM_0004SET_001_IMG_0227
-18.4413798,-45.3120152,750.666,2021:10:29 13:31:38, _Campo2021-10-TM_0004SET_001_IMG_0228
-18.441405,-45.3121161,750.69,2021:10:29 13:31:40, _Campo2021-10-TM_0004SET_001_IMG_0229
-18.441436,-45.3122375,750.576,2021:10:29 13:31:41, _Campo2021-10-TM_0004SET_001_IMG_0230
-18.4414669,-45.3123582,750.408,2021:10:29 13:31:42, _Campo2021-10-TM_0004SET_001_IMG_0231
-18.4415079,-45.3125184,750.03,2021:10:29 13:31:43, _Campo2021-10-TM_0004SET_001_IMG_0232
-18.4415339,-45.3126194,749.987,2021:10:29 13:31:45, _Campo2021-10-TM_0004SET_001_IMG_0233
-18.4415598,-45.3127204,749.943,2021:10:29 13:31:46, _Campo2021-10-TM_0004SET_001_IMG_0234
-18.4415911,-45.3128413,749.853,2021:10:29 13:31:47, _Campo2021-10-TM_0004SET_001_IMG_0235
-18.4416234,-45.3129628,749.731,2021:10:29 13:31:48, _Campo2021-10-TM_0004SET_001_IMG_0236
-18.4416502,-45.3130637,749.55,2021:10:29 13:31:49, _Campo2021-10-TM_0004SET_001_IMG_0237
-18.4416928,-45.3132262,749.405,2021:10:29 13:31:50, _Campo2021-10-TM_0004SET_001_IMG_0238
-18.4417345,-45.3133875,749.462,2021:10:29 13:31:52, _Campo2021-10-TM_0004SET_001_IMG_0239
-18.4417654,-45.3135076,749.585,2021:10:29 13:31:53, _Campo2021-10-TM_0004SET_001_IMG_0240
-18.4417908,-45.3136068,749.572,2021:10:29 13:31:54, _Campo2021-10-TM_0004SET_001_IMG_0241
-18.441821,-45.313726,749.929,2021:10:29 13:31:55, _Campo2021-10-TM_0004SET_001_IMG_0242
-18.4418462,-45.3138271,750.141,2021:10:29 13:31:56, _Campo2021-10-TM_0004SET_001_IMG_0243
-18.4418759,-45.3139482,750.169,2021:10:29 13:31:58, _Campo2021-10-TM_0004SET_001_IMG_0244
-18.4419058,-45.3140677,750.284,2021:10:29 13:31:59, _Campo2021-10-TM_0004SET_001_IMG_0245
-18.441936,-45.3141867,750.387,2021:10:29 13:32:00, _Campo2021-10-TM_0004SET_001_IMG_0246
-18.4419661,-45.3143057,750.413,2021:10:29 13:32:01, _Campo2021-10-TM_0004SET_001_IMG_0247
-18.4419915,-45.314405,750.446,2021:10:29 13:32:02, _Campo2021-10-TM_0004SET_001_IMG_0248
-18.4420166,-45.3145046,750.596,2021:10:29 13:32:03, _Campo2021-10-TM_0004SET_001_IMG_0249
-18.4420467,-45.3146242,750.894,2021:10:29 13:32:04, _Campo2021-10-TM_0004SET_001_IMG_0250
-18.442091,-45.3148013,750.783,2021:10:29 13:32:06, _Campo2021-10-TM_0004SET_001_IMG_0251
-18.4421201,-45.3149169,750.542,2021:10:29 13:32:07, _Campo2021-10-TM_0004SET_001_IMG_0252
-18.4421496,-45.3150334,750.587,2021:10:29 13:32:09, _Campo2021-10-TM_0004SET_001_IMG_0253
-18.4421797,-45.3151515,750.662,2021:10:29 13:32:10, _Campo2021-10-TM_0004SET_001_IMG_0254
-18.4422054,-45.3152505,750.648,2021:10:29 13:32:11, _Campo2021-10-TM_0004SET_001_IMG_0255
-18.4422471,-45.3154085,750.586,2021:10:29 13:32:12, _Campo2021-10-TM_0004SET_001_IMG_0256
-18.4422779,-45.315527,750.312,2021:10:29 13:32:14, _Campo2021-10-TM_0004SET_001_IMG_0257
-18.4423079,-45.3156459,749.842,2021:10:29 13:32:15, _Campo2021-10-TM_0004SET_001_IMG_0258
-18.4423376,-45.3157655,749.738,2021:10:29 13:32:16, _Campo2021-10-TM_0004SET_001_IMG_0259
-18.4423669,-45.3158859,749.965,2021:10:29 13:32:17, _Campo2021-10-TM_0004SET_001_IMG_0260
-18.442396,-45.3160052,750.23,2021:10:29 13:32:19, _Campo2021-10-TM_0004SET_001_IMG_0261
-18.4424539,-45.3162413,750.544,2021:10:29 13:32:21, _Campo2021-10-TM_0004SET_001_IMG_0262
-18.4424833,-45.3163594,750.346,2021:10:29 13:32:22, _Campo2021-10-TM_0004SET_001_IMG_0263
-18.4425381,-45.3165785,750.464,2021:10:29 13:32:24, _Campo2021-10-TM_0004SET_001_IMG_0264
-18.4425679,-45.3166981,750.643,2021:10:29 13:32:25, _Campo2021-10-TM_0004SET_001_IMG_0265
-18.4425925,-45.3167972,750.797,2021:10:29 13:32:26, _Campo2021-10-TM_0004SET_001_IMG_0266
-18.4426313,-45.3169558,750.871,2021:10:29 13:32:28, _Campo2021-10-TM_0004SET_001_IMG_0267
-18.4427051,-45.3172561,751.216,2021:10:29 13:32:31, _Campo2021-10-TM_0004SET_001_IMG_0268
-18.442725,-45.3173356,751.096,2021:10:29 13:32:32, _Campo2021-10-TM_0004SET_001_IMG_0269
-18.4427939,-45.3176139,751.12,2021:10:29 13:32:35, _Campo2021-10-TM_0004SET_001_IMG_0270
-18.442892,-45.3180113,751.726,2021:10:29 13:32:39, _Campo2021-10-TM_0004SET_001_IMG_0271
-18.4429125,-45.3180913,751.792,2021:10:29 13:32:40, _Campo2021-10-TM_0004SET_001_IMG_0272
-18.4429384,-45.3181917,751.808,2021:10:29 13:32:41, _Campo2021-10-TM_0004SET_001_IMG_0273
-18.4429639,-45.3182925,751.923,2021:10:29 13:32:41, _Campo2021-10-TM_0004SET_001_IMG_0274
-18.4429888,-45.3183937,752.021,2021:10:29 13:32:42, _Campo2021-10-TM_0004SET_001_IMG_0275
-18.4430133,-45.3184949,752.174,2021:10:29 13:32:44, _Campo2021-10-TM_0004SET_001_IMG_0276
-18.4430382,-45.3185964,752.146,2021:10:29 13:32:45, _Campo2021-10-TM_0004SET_001_IMG_0277
-18.4430683,-45.318718,752.104,2021:10:29 13:32:46, _Campo2021-10-TM_0004SET_001_IMG_0278
-18.4430939,-45.3188188,752.091,2021:10:29 13:32:47, _Campo2021-10-TM_0004SET_001_IMG_0279
-18.4431249,-45.3189392,752.126,2021:10:29 13:32:48, _Campo2021-10-TM_0004SET_001_IMG_0280
-18.4431556,-45.3190592,752.268,2021:10:29 13:32:49, _Campo2021-10-TM_0004SET_001_IMG_0281
-18.4431812,-45.3191592,752.36,2021:10:29 13:32:50, _Campo2021-10-TM_0004SET_001_IMG_0282
-18.4432072,-45.3192593,752.537,2021:10:29 13:32:51, _Campo2021-10-TM_0004SET_001_IMG_0283
-18.4432692,-45.3194977,752.93,2021:10:29 13:32:53, _Campo2021-10-TM_0004SET_001_IMG_0284
-18.443352,-45.3198163,752.484,2021:10:29 13:32:57, _Campo2021-10-TM_0004SET_001_IMG_0285
-18.4433671,-45.3198763,752.37,2021:10:29 13:32:58, _Campo2021-10-TM_0004SET_001_IMG_0286
-18.4434432,-45.3201779,751.96,2021:10:29 13:33:00, _Campo2021-10-TM_0004SET_001_IMG_0287
-18.4434688,-45.3202783,752.022,2021:10:29 13:33:01, _Campo2021-10-TM_0004SET_001_IMG_0288
-18.4435404,-45.3205566,752.423,2021:10:29 13:33:04, _Campo2021-10-TM_0004SET_001_IMG_0289
-18.4436409,-45.3209391,752.138,2021:10:29 13:33:08, _Campo2021-10-TM_0004SET_001_IMG_0290
-18.4437386,-45.3213051,752.007,2021:10:29 13:33:12, _Campo2021-10-TM_0004SET_001_IMG_0291
-18.4437593,-45.3213856,752.112,2021:10:29 13:33:12, _Campo2021-10-TM_0004SET_001_IMG_0292
-18.4437854,-45.3214858,752.092,2021:10:29 13:33:13, _Campo2021-10-TM_0004SET_001_IMG_0293
-18.443816,-45.3216051,751.991,2021:10:29 13:33:14, _Campo2021-10-TM_0004SET_001_IMG_0294
-18.4438421,-45.3217042,751.928,2021:10:29 13:33:16, _Campo2021-10-TM_0004SET_001_IMG_0295
-18.4438731,-45.3218236,751.971,2021:10:29 13:33:17, _Campo2021-10-TM_0004SET_001_IMG_0296
-18.4438982,-45.3219219,752.048,2021:10:29 13:33:18, _Campo2021-10-TM_0004SET_001_IMG_0297
-18.4439345,-45.3220601,751.87,2021:10:29 13:33:19, _Campo2021-10-TM_0004SET_001_IMG_0298
-18.4439609,-45.3221593,751.562,2021:10:29 13:33:20, _Campo2021-10-TM_0004SET_001_IMG_0299
-18.4439978,-45.3222999,751.197,2021:10:29 13:33:21, _Campo2021-10-TM_0004SET_001_IMG_0300
-18.4440344,-45.3224409,751.034,2021:10:29 13:33:23, _Campo2021-10-TM_0004SET_001_IMG_0301
-18.4440602,-45.3225414,751.096,2021:10:29 13:33:24, _Campo2021-10-TM_0004SET_001_IMG_0302
-18.4440909,-45.3226615,751.055,2021:10:29 13:33:25, _Campo2021-10-TM_0004SET_001_IMG_0303
-18.4441218,-45.3227812,750.923,2021:10:29 13:33:26, _Campo2021-10-TM_0004SET_001_IMG_0304
-18.444148,-45.3228809,750.866,2021:10:29 13:33:27, _Campo2021-10-TM_0004SET_001_IMG_0305
-18.4441796,-45.323001,750.582,2021:10:29 13:33:29, _Campo2021-10-TM_0004SET_001_IMG_0306
-18.4442155,-45.3231411,750.357,2021:10:29 13:33:30, _Campo2021-10-TM_0004SET_001_IMG_0307
-18.4442412,-45.3232416,750.239,2021:10:29 13:33:31, _Campo2021-10-TM_0004SET_001_IMG_0308
-18.444272,-45.3233622,749.827,2021:10:29 13:33:32, _Campo2021-10-TM_0004SET_001_IMG_0309
-18.4443024,-45.3234822,749.625,2021:10:29 13:33:33, _Campo2021-10-TM_0004SET_001_IMG_0310
-18.4443439,-45.3236413,749.802,2021:10:29 13:33:35, _Campo2021-10-TM_0004SET_001_IMG_0311
-18.4443704,-45.3237408,749.9,2021:10:29 13:33:36, _Campo2021-10-TM_0004SET_001_IMG_0312
-18.4444067,-45.3238798,749.882,2021:10:29 13:33:37, _Campo2021-10-TM_0004SET_001_IMG_0313
-18.4444317,-45.3239796,749.992,2021:10:29 13:33:38, _Campo2021-10-TM_0004SET_001_IMG_0314
-18.4444678,-45.3241208,750.134,2021:10:29 13:33:40, _Campo2021-10-TM_0004SET_001_IMG_0315
-18.4445042,-45.3242618,750.604,2021:10:29 13:33:41, _Campo2021-10-TM_0004SET_001_IMG_0316
-18.4445353,-45.3243816,750.83,2021:10:29 13:33:42, _Campo2021-10-TM_0004SET_001_IMG_0317
-18.4445615,-45.3244814,750.677,2021:10:29 13:33:43, _Campo2021-10-TM_0004SET_001_IMG_0318
-18.4445973,-45.3246213,750.268,2021:10:29 13:33:45, _Campo2021-10-TM_0004SET_001_IMG_0319
-18.4446326,-45.3247615,749.88,2021:10:29 13:33:46, _Campo2021-10-TM_0004SET_001_IMG_0320
-18.4446576,-45.3248618,749.549,2021:10:29 13:33:47, _Campo2021-10-TM_0004SET_001_IMG_0321
-18.4446976,-45.3250233,749.492,2021:10:29 13:33:49, _Campo2021-10-TM_0004SET_001_IMG_0322
-18.4447225,-45.325124,749.723,2021:10:29 13:33:50, _Campo2021-10-TM_0004SET_001_IMG_0323
-18.4447533,-45.3252449,750.029,2021:10:29 13:33:51, _Campo2021-10-TM_0004SET_001_IMG_0324
-18.4447851,-45.3253663,749.837,2021:10:29 13:33:52, _Campo2021-10-TM_0004SET_001_IMG_0325
-18.4448121,-45.325469,749.916,2021:10:29 13:33:53, _Campo2021-10-TM_0004SET_001_IMG_0326
-18.4448545,-45.3256312,750.142,2021:10:29 13:33:55, _Campo2021-10-TM_0004SET_001_IMG_0327
-18.4448801,-45.3257312,750.233,2021:10:29 13:33:56, _Campo2021-10-TM_0004SET_001_IMG_0328
-18.4449209,-45.3258907,750.414,2021:10:29 13:33:57, _Campo2021-10-TM_0004SET_001_IMG_0329
-18.4449475,-45.3259909,750.686,2021:10:29 13:33:58, _Campo2021-10-TM_0004SET_001_IMG_0330
-18.4449907,-45.3261518,750.907,2021:10:29 13:34:00, _Campo2021-10-TM_0004SET_001_IMG_0331
-18.445023,-45.3262737,751.194,2021:10:29 13:34:01, _Campo2021-10-TM_0004SET_001_IMG_0332
-18.4450644,-45.326435,751.563,2021:10:29 13:34:02, _Campo2021-10-TM_0004SET_001_IMG_0333
-18.4450947,-45.3265554,751.591,2021:10:29 13:34:04, _Campo2021-10-TM_0004SET_001_IMG_0334
-18.4451202,-45.3266553,751.533,2021:10:29 13:34:05, _Campo2021-10-TM_0004SET_001_IMG_0335
-18.445151,-45.3267752,751.468,2021:10:29 13:34:06, _Campo2021-10-TM_0004SET_001_IMG_0336
-18.4451819,-45.3268957,751.492,2021:10:29 13:34:07, _Campo2021-10-TM_0004SET_001_IMG_0337
-18.4452084,-45.3269959,751.638,2021:10:29 13:34:08, _Campo2021-10-TM_0004SET_001_IMG_0338
-18.4452456,-45.3271353,751.608,2021:10:29 13:34:10, _Campo2021-10-TM_0004SET_001_IMG_0339
-18.4452769,-45.327255,751.541,2021:10:29 13:34:11, _Campo2021-10-TM_0004SET_001_IMG_0340
-18.4453074,-45.3273749,751.497,2021:10:29 13:34:12, _Campo2021-10-TM_0004SET_001_IMG_0341
-18.4453381,-45.3274954,751.405,2021:10:29 13:34:13, _Campo2021-10-TM_0004SET_001_IMG_0342
-18.445369,-45.3276158,751.428,2021:10:29 13:34:14, _Campo2021-10-TM_0004SET_001_IMG_0343
-18.4454049,-45.3277557,751.462,2021:10:29 13:34:16, _Campo2021-10-TM_0004SET_001_IMG_0344
-18.4454306,-45.3278556,751.5,2021:10:29 13:34:17, _Campo2021-10-TM_0004SET_001_IMG_0345
-18.4454656,-45.327994,751.42,2021:10:29 13:34:18, _Campo2021-10-TM_0004SET_001_IMG_0346
-18.4454913,-45.3280901,751.556,2021:10:29 13:34:19, _Campo2021-10-TM_0004SET_001_IMG_0347
-18.4455525,-45.32822,752.006,2021:10:29 13:34:21, _Campo2021-10-TM_0004SET_001_IMG_0348
-18.4456252,-45.328274,752.486,2021:10:29 13:34:22, _Campo2021-10-TM_0004SET_001_IMG_0349
-18.4457073,-45.3282978,752.783,2021:10:29 13:34:24, _Campo2021-10-TM_0004SET_001_IMG_0350
-18.4458048,-45.3283112,752.839,2021:10:29 13:34:25, _Campo2021-10-TM_0004SET_001_IMG_0351
-18.4459117,-45.3283202,752.989,2021:10:29 13:34:26, _Campo2021-10-TM_0004SET_001_IMG_0352
-18.4460221,-45.3283256,753.121,2021:10:29 13:34:27, _Campo2021-10-TM_0004SET_001_IMG_0353
-18.446189,-45.3283295,753.281,2021:10:29 13:34:29, _Campo2021-10-TM_0004SET_001_IMG_0354
-18.446301,-45.3283285,753.312,2021:10:29 13:34:30, _Campo2021-10-TM_0004SET_001_IMG_0355
-18.4464134,-45.3283259,753.276,2021:10:29 13:34:31, _Campo2021-10-TM_0004SET_001_IMG_0356
-18.4465315,-45.3283229,753.218,2021:10:29 13:34:33, _Campo2021-10-TM_0004SET_001_IMG_0357
-18.4466089,-45.3283216,753.377,2021:10:29 13:34:34, _Campo2021-10-TM_0004SET_001_IMG_0358
-18.4466703,-45.3283144,753.486,2021:10:29 13:34:35, _Campo2021-10-TM_0004SET_001_IMG_0359
-18.4466977,-45.328286,753.756,2021:10:29 13:34:37, _Campo2021-10-TM_0004SET_001_IMG_0360
-18.4466964,-45.3282532,754.113,2021:10:29 13:34:38, _Campo2021-10-TM_0004SET_001_IMG_0361
-18.4466868,-45.3281927,754.722,2021:10:29 13:34:39, _Campo2021-10-TM_0004SET_001_IMG_0362
-18.4466725,-45.3281269,754.831,2021:10:29 13:34:41, _Campo2021-10-TM_0004SET_001_IMG_0363
-18.4466495,-45.3280321,754.981,2021:10:29 13:34:42, _Campo2021-10-TM_0004SET_001_IMG_0364
-18.4466173,-45.3279108,754.981,2021:10:29 13:34:44, _Campo2021-10-TM_0004SET_001_IMG_0365
-18.4465918,-45.3278138,754.885,2021:10:29 13:34:45, _Campo2021-10-TM_0004SET_001_IMG_0366
-18.4465572,-45.3276769,754.457,2021:10:29 13:34:47, _Campo2021-10-TM_0004SET_001_IMG_0367
-18.4465208,-45.3275333,754.136,2021:10:29 13:34:48, _Campo2021-10-TM_0004SET_001_IMG_0368
-18.4464927,-45.3274231,753.913,2021:10:29 13:34:49, _Campo2021-10-TM_0004SET_001_IMG_0369
-18.4464603,-45.3272933,753.759,2021:10:29 13:34:51, _Campo2021-10-TM_0004SET_001_IMG_0370
-18.4464317,-45.3271807,753.833,2021:10:29 13:34:52, _Campo2021-10-TM_0004SET_001_IMG_0371
-18.4463985,-45.3270478,754.013,2021:10:29 13:34:53, _Campo2021-10-TM_0004SET_001_IMG_0372
-18.4463648,-45.3269135,754.369,2021:10:29 13:34:55, _Campo2021-10-TM_0004SET_001_IMG_0373
-18.446326,-45.3267588,754.585,2021:10:29 13:34:56, _Campo2021-10-TM_0004SET_001_IMG_0374
-18.4462967,-45.3266419,754.627,2021:10:29 13:34:57, _Campo2021-10-TM_0004SET_001_IMG_0375
-18.4462618,-45.3265043,754.602,2021:10:29 13:34:59, _Campo2021-10-TM_0004SET_001_IMG_0376
-18.4462319,-45.3263859,754.77,2021:10:29 13:35:00, _Campo2021-10-TM_0004SET_001_IMG_0377
-18.4462009,-45.3262675,754.986,2021:10:29 13:35:01, _Campo2021-10-TM_0004SET_001_IMG_0378
-18.4461702,-45.3261487,754.909,2021:10:29 13:35:03, _Campo2021-10-TM_0004SET_001_IMG_0379
-18.4461341,-45.3260089,754.867,2021:10:29 13:35:04, _Campo2021-10-TM_0004SET_001_IMG_0380
-18.4460979,-45.3258686,754.805,2021:10:29 13:35:05, _Campo2021-10-TM_0004SET_001_IMG_0381
-18.4460616,-45.3257273,754.508,2021:10:29 13:35:07, _Campo2021-10-TM_0004SET_001_IMG_0382
-18.4460254,-45.3255875,754.514,2021:10:29 13:35:08, _Campo2021-10-TM_0004SET_001_IMG_0383
-18.445988,-45.3254489,754.651,2021:10:29 13:35:09, _Campo2021-10-TM_0004SET_001_IMG_0384
-18.4459512,-45.3253101,754.265,2021:10:29 13:35:11, _Campo2021-10-TM_0004SET_001_IMG_0385
-18.4459093,-45.3251509,754.078,2021:10:29 13:35:12, _Campo2021-10-TM_0004SET_001_IMG_0386
-18.4458827,-45.3250514,754.201,2021:10:29 13:35:14, _Campo2021-10-TM_0004SET_001_IMG_0387
-18.4458459,-45.3249128,754.124,2021:10:29 13:35:15, _Campo2021-10-TM_0004SET_001_IMG_0388
-18.4458149,-45.3247943,754.134,2021:10:29 13:35:16, _Campo2021-10-TM_0004SET_001_IMG_0389
-18.4457752,-45.3246351,754.071,2021:10:29 13:35:17, _Campo2021-10-TM_0004SET_001_IMG_0390
-18.4457457,-45.3245149,754.103,2021:10:29 13:35:19, _Campo2021-10-TM_0004SET_001_IMG_0391
-18.4457115,-45.3243738,753.955,2021:10:29 13:35:20, _Campo2021-10-TM_0004SET_001_IMG_0392
-18.4456822,-45.3242528,753.888,2021:10:29 13:35:21, _Campo2021-10-TM_0004SET_001_IMG_0393
-18.4456466,-45.3241119,753.781,2021:10:29 13:35:23, _Campo2021-10-TM_0004SET_001_IMG_0394
-18.4456159,-45.3239911,753.757,2021:10:29 13:35:24, _Campo2021-10-TM_0004SET_001_IMG_0395
-18.4455848,-45.3238703,753.612,2021:10:29 13:35:25, _Campo2021-10-TM_0004SET_001_IMG_0396
-18.4455427,-45.3237085,753.694,2021:10:29 13:35:27, _Campo2021-10-TM_0004SET_001_IMG_0397
