,lat_d,long_d,Altitude,DateTime,Image Index,Degree,Image Index.1,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
1391,-19.8621671388889,-43.9755763333333,840.079,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_2911.TIF,90.0, _Campo220512-Pampulha_0000SET_000_DJI_2911.TIF,0.0428602569723061,0.0867114694249766,0.0926493895078822,0.0341319472097011,0.0544721087185504,0000SET_000_DJI_2911.T,-0.5741931588260537,4.837513299877815,-0.2946420631324738,-0.4615619602476183,-0.2594949157639333,0.5879381289815855,0.3683990514238338,-0.3250038478919181,-5.966426773950804,0.3384319532659257,2.023120614535855,0.9359097764761805,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,64.636
1421,-19.8622891666667,-43.9754591388889,840.419,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_2921.TIF,90.0, _Campo220512-Pampulha_0000SET_000_DJI_2921.TIF,0.0424751000132595,0.0874831434146306,0.0921145919515862,0.0336510476925343,0.0538549286675381,0000SET_000_DJI_2921.T,-0.5674177904543041,4.906570201469101,-0.2943996646528793,-0.4648610258293633,-0.2621072065029134,0.5846514382416556,0.3653172312831901,-0.3324761747902243,-6.1735514838891525,0.3463269602158381,2.059633606214485,0.9497207940801624,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,80.265
1451,-19.8620059444444,-43.9753003333333,840.315,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_2931.TIF,90.0, _Campo220512-Pampulha_0000SET_000_DJI_2931.TIF,0.0424089171102844,0.0888617965098461,0.0919765899879834,0.0330589431874468,0.052907326408659,0000SET_000_DJI_2931.T,-0.5578063332560105,4.971818915498586,-0.2976236092719244,-0.4712072264919494,-0.2696590798413136,0.5752260049602976,0.3594277977881752,-0.3528418301464868,-6.669054251978597,0.3538708529762888,2.0953564147549675,0.966134931958836,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,58.961
1481,-19.8618434722222,-43.9753996111111,840.45,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_2941.TIF,90.0, _Campo220512-Pampulha_0000SET_000_DJI_2941.TIF,0.041876377542054,0.0873397139120477,0.0918397116316173,0.0327447717434149,0.0531970356882707,0000SET_000_DJI_2941.T,-0.5720574507477443,4.956300543278232,-0.2990546727461781,-0.4743362759735579,-0.2664336911673678,0.5792378345181646,0.3565426236828686,-0.3542611384032722,-6.659415018521088,0.3518395879211571,2.085655900497543,0.951001613140732,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,38.472
1511,-19.8616665555556,-43.9755048055556,840.141,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_2951.TIF,89.9, _Campo220512-Pampulha_0000SET_000_DJI_2951.TIF,0.042081195651269,0.0901918859145096,0.0929016433294674,0.0322523375410192,0.0521850899368613,0000SET_000_DJI_2951.T,-0.5634702851913941,5.058544159446813,-0.3078219159229159,-0.4845974963529931,-0.2806359511718049,0.5617240779239128,0.3471664911958463,-0.3779203121700046,-7.241921258107443,0.3637224573112818,2.1432823977231688,0.9708319754329008,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,17.408
1541,-19.8614083333333,-43.975659,840.068,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_2961.TIF,89.9, _Campo220512-Pampulha_0000SET_000_DJI_2961.TIF,0.04132044860743,0.0879138055487744,0.0932560407095968,0.0305906907353559,0.0493911518053741,0000SET_000_DJI_2961.T,-0.5907558179056762,5.033721191132498,-0.3394215348757579,-0.505991149246392,-0.30750614947868,0.5296295170752553,0.3280290531593185,-0.4192612882980148,-8.488591032460924,0.3605341110649146,2.127610142474742,0.9427143258477128,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,20.222
1571,-19.8612299722222,-43.9757666388889,840.121,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_2971.TIF,89.9, _Campo220512-Pampulha_0000SET_000_DJI_2971.TIF,0.0406324888404123,0.0903888452060876,0.0935721506171156,0.0296652107704273,0.0478602119869614,0000SET_000_DJI_2971.T,-0.5856879978497377,5.20481993876065,-0.3488892779395062,-0.5185679012204829,-0.3232070637052095,0.5114792347009188,0.3170303404889482,-0.4354643531846983,-9.09867163361776,0.3797576686863577,2.2245461153289874,0.9659802046866096,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,41.85
1601,-19.8609221666667,-43.9759509166667,840.212,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_2981.TIF,89.9, _Campo220512-Pampulha_0000SET_000_DJI_2981.TIF,0.0375137414443567,0.0447343537176206,0.0444163962930205,0.0273334752173926,0.0426938267728275,0000SET_000_DJI_2981.T,-0.1543032205681533,2.860697865253819,-0.0209435795054051,-0.2380899187136335,-0.0197745965923067,0.9612177109365426,0.615391555791025,-0.4238761551299261,-9.92827739207726,0.0877906322212546,1.192479128853998,1.0071585597017485,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,80.653
1795,-19.8590936666667,-43.9770362777778,842.259,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_3041.TIF,89.9, _Campo220512-Pampulha_0000SET_000_DJI_3041.TIF,0.034054183675359,0.0422394322553374,0.0394242212992276,0.0228329600762194,0.0361126217545411,0000SET_000_DJI_3041.T,-0.127133281323639,3.0249853136066864,-0.0434059849476094,-0.2664955408590255,-0.0438408518387409,0.9160008889065518,0.5791607119622866,-0.5211545623623631,-14.431368785813198,0.1072861533711249,1.2403595592837862,1.0714081562890616,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,75.957
1825,-19.8587871944444,-43.9772172222222,842.05,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_3051.TIF,90.0, _Campo220512-Pampulha_0000SET_000_DJI_3051.TIF,0.034045697973038,0.0428222255853931,0.0395202832511299,0.0225361229963623,0.0359676101602219,0000SET_000_DJI_3051.T,-0.1278444827015089,3.0777647767608496,-0.046217888118279,-0.2736890722777546,-0.0470628193523512,0.9101050701399914,0.570241940148999,-0.5395471743511181,-15.000918102360496,0.1141767229562748,1.2577866848053916,1.083550573594859,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,61.2
1855,-19.8583964166667,-43.9774502777778,842.151,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_3061.TIF,89.9, _Campo220512-Pampulha_0000SET_000_DJI_3061.TIF,0.0352251774665955,0.0449034482881034,0.0415121701911248,0.0228386761460291,0.0373179983691068,0000SET_000_DJI_3061.T,-0.1400113569049652,3.122967281270657,-0.0523429895685194,-0.2901825711391503,-0.0532051611536688,0.8989652479572194,0.5501682046705415,-0.574569910306187,-15.396589726576464,0.1207841858056619,1.2747543523573708,1.0816935872387528,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,74.543
2094,-19.8560958888889,-43.9781014444444,841.823,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_3141.TIF,90.0, _Campo220512-Pampulha_0000SET_000_DJI_3141.TIF,0.0503637432499844,0.0879948203449085,0.0924986179280383,0.0399752251105016,0.0593795063668916,0000SET_000_DJI_3141.T,-0.4788335780776656,4.257421654305842,-0.2393716059247177,-0.3964812344294742,-0.2180637383750749,0.6419502009542177,0.4321710529945578,-0.3063947122814539,-5.159940373844052,0.271982276464694,1.747185865596592,0.9513095688993576,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,93.419
2124,-19.85575325,-43.9780717777778,841.975,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_3151.TIF,90.0, _Campo220512-Pampulha_0000SET_000_DJI_3151.TIF,0.0514450631414049,0.0893513195051829,0.0944971703018815,0.0412107395024311,0.0610916947091711,0000SET_000_DJI_3151.T,-0.4818295622145717,4.231551017325939,-0.2372608938154419,-0.3926553056213753,-0.2147035110149905,0.646492318383789,0.4361055402059015,-0.2949084434912297,-4.827308276438401,0.269227487604751,1.7368298151289394,0.9455449218187209,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,98.854
2420,-19.8537472222222,-43.9777716388889,842.16,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_3251.TIF,90.0, _Campo220512-Pampulha_0000SET_000_DJI_3251.TIF,0.0581543496272892,0.0919618122995329,0.0983856105678159,0.0470914667674549,0.0687788999711274,0000SET_000_DJI_3251.T,-0.4374779045185373,3.857415659174072,-0.1972253368103098,-0.3525926196753802,-0.177111221163126,0.6990747892316937,0.4786418104809684,-0.2778427818256722,-4.039651432958472,0.225208679986929,1.5813402245733206,0.9347079493514434,2022-05-12,09:30:17,-19.853382,-43.978533,P7,,,,coleta,,0.7,70,8.19,5.45,270.9,0.401,28.81,9.31,6.01,121.8,0.569,0.13,277.6,180.0,7.59,7.55,23.741,0.419,4674,694.4,110,89.386
2450,-19.8536416944444,-43.9779946666667,842.004,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_3261.TIF,90.0, _Campo220512-Pampulha_0000SET_000_DJI_3261.TIF,0.0589214640755461,0.0899548955871567,0.0950661438549458,0.0479043858083215,0.0701857756704219,0000SET_000_DJI_3261.T,-0.4018089237219931,3.722377105407757,-0.167121013980281,-0.3298704856007912,-0.1505602370973036,0.7382836078584721,0.5039058477160403,-0.2739471159989394,-3.903171452935695,0.2084510366986441,1.5266914527415871,0.9462348207203192,2022-05-12,09:30:17,-19.853382,-43.978533,P7,,,,coleta,,0.7,70,8.19,5.45,270.9,0.401,28.81,9.31,6.01,121.8,0.569,0.13,277.6,180.0,7.59,7.55,23.741,0.419,4674,694.4,110,63.276
2480,-19.853512,-43.9782742777778,842.146,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_3271.TIF,90.0, _Campo220512-Pampulha_0000SET_000_DJI_3271.TIF,0.0601661961456878,0.0913268246279554,0.0926534665730905,0.049629281569697,0.0722614042648604,0000SET_000_DJI_3271.T,-0.3557253913047826,3.6972252161360473,-0.1346072723620672,-0.3023851139016283,-0.1236520527507055,0.7799104225404925,0.5356440876450803,-0.2549936189189544,-3.5287664488822266,0.2056901916876221,1.5179092327328545,0.9856816804140992,2022-05-12,09:30:17,-19.853382,-43.978533,P7,,,,coleta,,0.7,70,8.19,5.45,270.9,0.401,28.81,9.31,6.01,121.8,0.569,0.13,277.6,180.0,7.59,7.55,23.741,0.419,4674,694.4,110,30.678
2510,-19.8533901388889,-43.9785373611111,842.633,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_3281.TIF,89.9, _Campo220512-Pampulha_0000SET_000_DJI_3281.TIF,0.0616945737546259,0.092975285944734,0.0949307977548714,0.0517793395391423,0.075214396756835,0000SET_000_DJI_3281.T,-0.3574737486690995,3.666010121729729,-0.1274740989379587,-0.2941273112521982,-0.1158798581095386,0.7923076444701567,0.5454430044172386,-0.2334535484533043,-3.103841266028496,0.2022418087849184,1.5070253392870334,0.9794006596764636,2022-05-12,09:30:17,-19.853382,-43.978533,P7,,,,coleta,,0.7,70,8.19,5.45,270.9,0.401,28.81,9.31,6.01,121.8,0.569,0.13,277.6,180.0,7.59,7.55,23.741,0.419,4674,694.4,110,1.013
2540,-19.8532335277778,-43.9788727222222,842.864,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_3291.TIF,90.0, _Campo220512-Pampulha_0000SET_000_DJI_3291.TIF,0.0628834916166822,0.0943179946637012,0.0970749597191837,0.0530704873850996,0.0766381469008101,0000SET_000_DJI_3291.T,-0.3625126702959925,3.6450033069501018,-0.1300039414507993,-0.2930789656480284,-0.1176469249558708,0.7894738985471355,0.5466959506202292,-0.2253498415666523,-2.9404395941138066,0.1999631415122414,1.499884822532339,0.971599627097886,2022-05-12,09:30:17,-19.853382,-43.978533,P7,,,,coleta,,0.7,70,8.19,5.45,270.9,0.401,28.81,9.31,6.01,121.8,0.569,0.13,277.6,180.0,7.59,7.55,23.741,0.419,4674,694.4,110,39.179
2570,-19.8530943055556,-43.9791729166667,842.808,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_3301.TIF,90.0, _Campo220512-Pampulha_0000SET_000_DJI_3301.TIF,0.0642746754291866,0.0933350470431524,0.0995226255051338,0.0544564509521053,0.078180667151461,0000SET_000_DJI_3301.T,-0.3776496738642099,3.5191876265939914,-0.1354101639092624,-0.2926772623262462,-0.1200988346058131,0.7855567189335064,0.5471765910084054,-0.2193022579367746,-2.805070178179932,0.1843818462345556,1.4521278624888974,0.9378274193373022,2022-05-12,09:30:17,-19.853382,-43.978533,P7,,,,coleta,,0.7,70,8.19,5.45,270.9,0.401,28.81,9.31,6.01,121.8,0.569,0.13,277.6,180.0,7.59,7.55,23.741,0.419,4674,694.4,110,74.179
2758,-19.8525221388889,-43.9804048888889,841.972,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_3361.TIF,90.0, _Campo220512-Pampulha_0000SET_000_DJI_3361.TIF,0.0699291332063475,0.1822788210349831,0.0963617537498237,0.0638344686928963,0.0891530201264579,0000SET_000_DJI_3361.T,-0.1450120227538844,5.717092143829777,-0.0285824990930617,-0.2030465173331905,-0.0388580029112573,0.9251909254154792,0.6624461075980894,-0.1217229505919526,-1.3653261596667878,0.4454644904701594,2.6066220568916987,1.8916096266597533,2022-05-12,09:48:48,-19.85255,-43.98122,A18,,,,,,0.5,50,7.56,5.27,269.9,0.244,29.23,9.45,6.85,156.1,0.346,0.13,276.6,180.0,8.33,7.63,23.721,0.375,4674,694.5,118,85.306
2788,-19.8524456388889,-43.9805692222222,841.859,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_3371.TIF,90.0, _Campo220512-Pampulha_0000SET_000_DJI_3371.TIF,0.0711099346426653,0.1865219594112618,0.0982787523551157,0.0656958754229687,0.0889740613162695,0000SET_000_DJI_3371.T,-0.1456601560384959,5.738101381755512,-0.0361162233931275,-0.1987068205225209,-0.0496905272418241,0.9053234721048852,0.6684646869100088,-0.1031140946663001,-1.1589230966963289,0.4479725819367638,2.623008449502221,1.8978869281662465,2022-05-12,09:48:48,-19.85255,-43.98122,A18,,,,,,0.5,50,7.56,5.27,269.9,0.244,29.23,9.45,6.85,156.1,0.346,0.13,276.6,180.0,8.33,7.63,23.721,0.375,4674,694.5,118,69.045
2818,-19.852355,-43.9807616388889,841.642,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_3381.TIF,89.9, _Campo220512-Pampulha_0000SET_000_DJI_3381.TIF,0.0720084021724503,0.1877898307755579,0.0933314945256939,0.0662860749426905,0.0893998847832212,0000SET_000_DJI_3381.T,-0.1135476413455448,5.714239089785735,-0.0151333197992132,-0.1694388636105646,-0.0215157886803128,0.9578747799716166,0.7102219382594599,-0.1071776352241127,-1.1988565251957477,0.4456590304302731,2.607887761845164,2.012073542054551,2022-05-12,09:48:48,-19.85255,-43.98122,A18,,,,,,0.5,50,7.56,5.27,269.9,0.244,29.23,9.45,6.85,156.1,0.346,0.13,276.6,180.0,8.33,7.63,23.721,0.375,4674,694.5,118,52.614
2848,-19.8522551666667,-43.9809761111111,841.535,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_3391.TIF,90.0, _Campo220512-Pampulha_0000SET_000_DJI_3391.TIF,0.070212933017659,0.1815126156268401,0.0940591780406274,0.0669050183355387,0.0903273400730259,0000SET_000_DJI_3391.T,-0.1313751385302734,5.685211796354281,-0.014825026651831,-0.1686968923302089,-0.0202392127460275,0.9603245738976202,0.7113077078628108,-0.0636059453608638,-0.7041715753994424,0.4421469461821086,2.585173526096517,1.9297703786911529,2022-05-12,09:48:48,-19.85255,-43.98122,A18,,,,,,0.5,50,7.56,5.27,269.9,0.244,29.23,9.45,6.85,156.1,0.346,0.13,276.6,180.0,8.33,7.63,23.721,0.375,4674,694.5,118,41.538
2878,-19.8521735,-43.9811538611111,841.571,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_3401.TIF,89.9, _Campo220512-Pampulha_0000SET_000_DJI_3401.TIF,0.0688982794319389,0.1828795346669499,0.1851431999914478,0.0683388352801441,0.0888567366815732,0000SET_000_DJI_3401.T,-0.6356365722999445,5.788042432050909,-0.3824263216140915,-0.460799380067129,-0.3514105312541675,0.4799351890087117,0.3691133959189472,-0.0105577445164006,-0.1188176036020252,0.452705714532272,2.654341097844211,0.9877734352403844,2022-05-12,09:48:48,-19.85255,-43.98122,A18,,,,,,0.5,50,7.56,5.27,269.9,0.244,29.23,9.45,6.85,156.1,0.346,0.13,276.6,180.0,8.33,7.63,23.721,0.375,4674,694.5,118,42.433
2908,-19.8520918055556,-43.9813293333333,841.529,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_3411.TIF,89.9, _Campo220512-Pampulha_0000SET_000_DJI_3411.TIF,0.0699951203061151,0.17707024926877,0.0927695593639397,0.0673314509817523,0.0863488102466178,0000SET_000_DJI_3411.T,-0.1286181001713953,5.603790187707348,-0.0259880578503163,-0.1588878691474908,-0.0358464021935997,0.9307881899909324,0.7257925061129977,-0.048803495547338,-0.5651901329960669,0.4333878485151299,2.5297513382986545,1.9087106857338236,2022-05-12,09:48:48,-19.85255,-43.98122,A18,,,,,,0.5,50,7.56,5.27,269.9,0.244,29.23,9.45,6.85,156.1,0.346,0.13,276.6,180.0,8.33,7.63,23.721,0.375,4674,694.5,118,52.216
2938,-19.85200925,-43.9815068333333,841.545,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_3421.TIF,90.0, _Campo220512-Pampulha_0000SET_000_DJI_3421.TIF,0.0689511512323308,0.1806775437262414,0.1840042138182062,0.0690920847057024,0.0850930233591093,0000SET_000_DJI_3421.T,-0.6367867318375838,5.739230142584201,-0.3962332554577187,-0.4540253246795259,-0.3675667260527154,0.4624514927858126,0.3754918611481609,0.0025173192181838,0.0295831446434835,0.4475703104262611,2.620370225834935,0.9819206852770692,2022-05-12,09:48:48,-19.85255,-43.98122,A18,,,,,,0.5,50,7.56,5.27,269.9,0.244,29.23,9.45,6.85,156.1,0.346,0.13,276.6,180.0,8.33,7.63,23.721,0.375,4674,694.5,118,67.197
2968,-19.8519136666667,-43.9817143333333,841.451,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_3431.TIF,90.0, _Campo220512-Pampulha_0000SET_000_DJI_3431.TIF,0.0696724761882713,0.1764457415961626,0.1879127909519876,0.0699290808995969,0.0828828605174631,0000SET_000_DJI_3431.T,-0.670122802024528,5.608638478017714,-0.4267458596929888,-0.4575816534573675,-0.3878567837577452,0.4410708823894802,0.3721358218635794,0.0043652617621571,0.0526678463424588,0.4338291832643212,2.532502808129928,0.938976749279644,2022-05-12,09:48:48,-19.85255,-43.98122,A18,,,,,,0.5,50,7.56,5.27,269.9,0.244,29.23,9.45,6.85,156.1,0.346,0.13,276.6,180.0,8.33,7.63,23.721,0.375,4674,694.5,118,87.633
3117,-19.8513306944444,-43.9829697777778,841.904,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_3481.TIF,90.0, _Campo220512-Pampulha_0000SET_000_DJI_3481.TIF,0.0687441470855743,0.1790620333001359,0.1818613511713213,0.0783162026011519,0.169377241595588,0000SET_000_DJI_3481.T,-0.6317207617995989,5.717126038220568,-0.0503785238782252,-0.3979787920549066,-0.0355431032717354,0.9313536961244024,0.4306368675737739,0.3011430990418599,1.777943106198892,0.4451781067076368,2.6047604180358124,0.9846074063941804,2022-05-12,09:51:18,-19.851575,-43.98386,P3,,,,,,0.5,50,8.95,5.73,269.7,0.271,29.11,9.41,6.32,156.1,0.384,0.13,277.3,180.0,9.69,7.55,23.557,0.355,4674,694.5,117,96.988
3147,-19.8512177777778,-43.9832100555556,841.904,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_3491.TIF,89.9, _Campo220512-Pampulha_0000SET_000_DJI_3491.TIF,0.0687644382041232,0.1793663848666783,0.1830331246755629,0.07818380651118,0.1706502396990915,0000SET_000_DJI_3491.T,-0.6370685708828595,5.722382653651102,-0.049904662480961,-0.4013879103779325,-0.0350112168785928,0.9323462078330312,0.4271565961066634,0.2989840159539781,1.7520281042744408,0.4457404577705205,2.608417803607145,0.979966796636488,2022-05-12,09:51:18,-19.851575,-43.98386,P3,,,,,,0.5,50,8.95,5.73,269.7,0.271,29.11,9.41,6.32,156.1,0.384,0.13,277.3,180.0,9.69,7.55,23.557,0.355,4674,694.5,117,78.731
3177,-19.8511764166667,-43.9832841944444,842.016,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_3501.TIF,89.9, _Campo220512-Pampulha_0000SET_000_DJI_3501.TIF,0.0686749122047645,0.1792354803907868,0.1828186023771261,0.0782536638465681,0.1635934438545642,0000SET_000_DJI_3501.T,-0.6368364674421287,5.724755860050654,-0.0775488204479044,-0.4005210512899282,-0.0554979502927088,0.8948402499932506,0.4280399413903354,0.2915895896193906,1.782403883364763,0.4459698806027637,2.6099120426447646,0.9804006707208718,2022-05-12,09:51:18,-19.851575,-43.98386,P3,,,,,,0.5,50,8.95,5.73,269.7,0.271,29.11,9.41,6.32,156.1,0.384,0.13,277.3,180.0,9.69,7.55,23.557,0.355,4674,694.5,117,74.773
3207,-19.8512473611111,-43.9833809722222,842.189,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_3511.TIF,89.9, _Campo220512-Pampulha_0000SET_000_DJI_3511.TIF,0.0663958624814415,0.1716538967495131,0.183733370692511,0.0787905671183576,0.1647009526549332,0000SET_000_DJI_3511.T,-0.6835703146447931,5.694355195877884,-0.0799514273783097,-0.3997456553838449,-0.0546226842830276,0.8964128401615746,0.4288310110536121,0.3902267618252095,2.369304825107952,0.442168203018222,2.5853101433465464,0.9342554164359524,2022-05-12,09:51:18,-19.851575,-43.98386,P3,,,,,,0.5,50,8.95,5.73,269.7,0.271,29.11,9.41,6.32,156.1,0.384,0.13,277.3,180.0,9.69,7.55,23.557,0.355,4674,694.5,117,61.946
3237,-19.8514194444444,-43.9836324444444,842.149,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0000SET_000_DJI_3521.TIF,90.0, _Campo220512-Pampulha_0000SET_000_DJI_3521.TIF,0.0658605565331185,0.170681286177012,0.1809768847999449,0.0786503440201523,0.1645773597582481,0000SET_000_DJI_3521.T,-0.6744519615784961,5.704770736564885,-0.0693303343450889,-0.3941286946089058,-0.0474586126489759,0.9093833167709504,0.4345877878663554,0.4063566734237432,2.4690921887472914,0.4431382137000841,2.591555479662301,0.9431109744522688,2022-05-12,09:51:18,-19.851575,-43.98386,P3,,,,,,0.5,50,8.95,5.73,269.7,0.271,29.11,9.41,6.32,156.1,0.384,0.13,277.3,180.0,9.69,7.55,23.557,0.355,4674,694.5,117,29.421
